 , , , , , ,0.143301,0.153993,0.165482,0.177828,0.191095,0.205353,0.220673,0.237137,0.25483,0.273842,0.294273,0.316228,0.339821,0.365174,0.392419,0.421697,0.453158,0.486968,0.523299,0.562341,0.604296,0.649382,0.697831,0.749894,0.805842,0.865964,0.930572,1,1.074608,1.154782,1.240938,1.333521,1.433013,1.539927,1.654817,1.778279,1.910953,2.053525,2.206734,2.371374,2.548297,2.73842,2.942727,3.162278,3.398208,3.651741,3.92419,4.216965,4.531584,4.869675,5.232991,5.623413,6.042964,6.493816,6.978306,7.498942,8.058422,8.659643,9.30572, , , , , , ,0.143301,0.153993,0.165482,0.177828,0.191095,0.205353,0.220673,0.237137,0.25483,0.273842,0.294273,0.316228,0.339821,0.365174,0.392419,0.421697,0.453158,0.486968,0.523299,0.562341,0.604296,0.649382,0.697831,0.749894,0.805842,0.865964,0.930572,1,1.074608,1.154782,1.240938,1.333521,1.433013,1.539927,1.654817,1.778279,1.910953,2.053525,2.206734,2.371374,2.548297,2.73842,2.942727,3.162278,3.398208,3.651741,3.92419,4.216965,4.531584,4.869675,5.232991,5.623413,6.042964,6.493816,6.978306,7.498942,8.058422,8.659643,9.30572
 , , , , , ,0.148647,0.159737,0.171655,0.184462,0.198224,0.213013,0.228905,0.245984,0.264336,0.284057,0.30525,0.328024,0.352497,0.378797,0.407058,0.437427,0.470063,0.505133,0.54282,0.583319,0.626839,0.673606,0.723862,0.777868,0.835903,0.898268,0.965286,1.037304,1.114695,1.19786,1.28723,1.383267,1.48647,1.597372,1.716548,1.844616,1.982239,2.13013,2.289054,2.459835,2.643358,2.840573,3.052502,3.280243,3.524975,3.787966,4.070578,4.374274,4.700629,5.051333,5.428202,5.833189,6.26839,6.736061,7.238624,7.778682,8.359033,8.982682,9.652861, , , , , , ,0.148647,0.159737,0.171655,0.184462,0.198224,0.213013,0.228905,0.245984,0.264336,0.284057,0.30525,0.328024,0.352497,0.378797,0.407058,0.437427,0.470063,0.505133,0.54282,0.583319,0.626839,0.673606,0.723862,0.777868,0.835903,0.898268,0.965286,1.037304,1.114695,1.19786,1.28723,1.383267,1.48647,1.597372,1.716548,1.844616,1.982239,2.13013,2.289054,2.459835,2.643358,2.840573,3.052502,3.280243,3.524975,3.787966,4.070578,4.374274,4.700629,5.051333,5.428202,5.833189,6.26839,6.736061,7.238624,7.778682,8.359033,8.982682,9.652861
 , , , , , ,0.153993,0.165482,0.177828,0.191095,0.205353,0.220673,0.237137,0.25483,0.273842,0.294273,0.316228,0.339821,0.365174,0.392419,0.421697,0.453158,0.486968,0.523299,0.562341,0.604296,0.649382,0.697831,0.749894,0.805842,0.865964,0.930572,1,1.074608,1.154782,1.240938,1.333521,1.433013,1.539927,1.654817,1.778279,1.910953,2.053525,2.206734,2.371374,2.548297,2.73842,2.942727,3.162278,3.398208,3.651741,3.92419,4.216965,4.531584,4.869675,5.232991,5.623413,6.042964,6.493816,6.978306,7.498942,8.058422,8.659643,9.30572,10, , , , , , ,0.153993,0.165482,0.177828,0.191095,0.205353,0.220673,0.237137,0.25483,0.273842,0.294273,0.316228,0.339821,0.365174,0.392419,0.421697,0.453158,0.486968,0.523299,0.562341,0.604296,0.649382,0.697831,0.749894,0.805842,0.865964,0.930572,1,1.074608,1.154782,1.240938,1.333521,1.433013,1.539927,1.654817,1.778279,1.910953,2.053525,2.206734,2.371374,2.548297,2.73842,2.942727,3.162278,3.398208,3.651741,3.92419,4.216965,4.531584,4.869675,5.232991,5.623413,6.042964,6.493816,6.978306,7.498942,8.058422,8.659643,9.30572,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2020,12:35:03,5250,10,,,0,0,0,1.851142,7.609693,10.900097,7.792621,11.228476,19.406475,3.025985,6.191376,5.017055,11.268197,10.935019,6.745178,10.521754,3.697609,7.676144,5.539805,3.788222,7.569023,0.005834,5.724977,0.073274,5.775308,2.862514,1.069955,0.18441,2.364745,1.901974,1.906695,5.558999,2.080588,3.094352,0.767826,1.837501,3.695813,3.921739,4.9722,4.284628,1.830746,1.829489,0.406722,1.510893,5.470888,2.07113,1.571004,3.294573,0.337429,0,0,1.804086,0,0,0,0,0,0,0, , , , , , ,0,0,0,1.851142,9.460835,20.360933,28.153553,39.38203,58.788506,61.814491,68.005867,73.022919,84.291115,95.226135,101.971313,112.493073,116.190681,123.866821,129.406631,133.194855,140.76387,140.769699,146.49469,146.567963,152.343262,155.20578,156.275742,156.460144,158.82489,160.726868,162.63356,168.192566,170.273148,173.367493,174.13533,175.972824,179.66864,183.590378,188.562576,192.847214,194.677948,196.507446,196.914169,198.425064,203.89595,205.967072,207.538086,210.832657,211.170074,211.170074,211.170074,212.974167,212.974167,212.974167,212.974167,212.974167,212.974167,212.974167,212.974167
31/03/2020,12:35:13,5259.92,10,,,0,0,0,1.851142,3.702127,4.25432,23.702717,15.372146,9.046281,11.425383,11.633397,0.343354,11.379856,5.641223,5.640687,10.205927,6.686954,1.035498,3.180659,1.910067,2.121809,1.999363,11.129648,7.875715,1.522145,3.286183,0.680702,1.936308,5.622489,3.989488,2.733868,9.041907,1.225987,1.11516,6.32553,0.049674,0,3.670635,6.805932,7.857601,0.069596,1.850763,1.82697,0.091285,1.823832,0,1.702275,0.116002,0,0,0,0.563926,3.040657,0,0,0,0,1.778118,0.206028, , , , , , ,0,0,0,1.851142,5.553269,9.807589,33.510303,48.88245,57.92873,69.354111,80.987511,81.330864,92.710724,98.351944,103.99263,114.198563,120.885513,121.921013,125.101669,127.011734,129.133545,131.132904,142.262558,150.138275,151.660416,154.946594,155.627304,157.563614,163.186096,167.175583,169.909454,178.95137,180.177353,181.292511,187.618042,187.667709,187.667709,191.338348,198.144287,206.001877,206.071472,207.922241,209.749207,209.8405,211.664322,211.664322,213.366608,213.482605,213.482605,213.482605,213.482605,214.046524,217.087189,217.087189,217.087189,217.087189,217.087189,218.865311,219.071335
31/03/2020,12:35:23,5269.98,10,,,0,0,0,0,5.553156,11.105549,14.950013,20.963102,17.363058,8.719007,6.013061,3.877129,2.412469,3.546295,9.990156,0.546283,5.421292,5.642992,0.065731,2.151774,3.876763,9.238833,5.539991,0,2.297997,9.825585,2.978619,5.92921,0.015288,0.16901,3.890751,2.03812,0.14812,0.053557,1.876646,0,0,0.799818,2.959915,0,2.85345,3.285232,7.026004,0,1.915024,0,0,3.295239,0.337429,0,0,0,0,0,0,0,0,0,0, , , , , , ,0,0,0,0,5.553156,16.658705,31.608719,52.571823,69.934875,78.653885,84.666946,88.544075,90.956543,94.502838,104.492996,105.039276,110.460571,116.103561,116.169296,118.321068,122.19783,131.436661,136.976654,136.976654,139.274658,149.100235,152.078857,158.008072,158.023361,158.192368,162.083115,164.121231,164.269363,164.322906,166.199554,166.199554,166.199554,166.999374,169.95929,169.95929,172.812744,176.097977,183.123978,183.123978,185.039001,185.039001,185.039001,188.334244,188.671677,188.671677,188.671677,188.671677,188.671677,188.671677,188.671677,188.671677,188.671677,188.671677,188.671677
31/03/2020,12:35:33,5279.87,10,,,0,0,0,1.851157,9.460739,10.900096,7.607784,17.541882,9.999948,10.282816,9.435861,7.411259,4.258639,2.098694,7.6873,5.489442,16.857136,4.825098,1.273023,0.11907,5.668821,3.596964,0.801893,3.784753,0,0.184519,5.606707,4.343743,16.046484,2.136665,4.401789,12.061498,2.878001,4.48129,7.446011,9.741256,3.301714,0,1.569234,3.927916,1.461523,3.012219,4.781116,3.812397,1.875158,1.952233,0,3.294573,0.337429,1.811953,0,1.832283,0.061949,1.796453,0,3.577004,0,0,0.206028, , , , , , ,0,0,0,1.851157,11.311896,22.211992,29.819777,47.36166,57.361607,67.644424,77.080284,84.491539,88.750183,90.848877,98.536171,104.025612,120.882751,125.707848,126.980873,127.099945,132.768768,136.365723,137.167618,140.952377,140.952377,141.136887,146.743591,151.087341,167.13382,169.270493,173.672272,185.73378,188.611771,193.093063,200.539078,210.280334,213.582047,213.582047,215.151276,219.079193,220.540726,223.552933,228.334061,232.146454,234.021606,235.973846,235.973846,239.268417,239.60585,241.417801,241.417801,243.250076,243.312027,245.10849,245.10849,248.685486,248.685486,248.685486,248.89151
31/03/2020,12:35:43,5289.77,10,,,0,0,0,0,1.851013,7.863676,10.829983,17.312981,11.873092,1.071139,7.493285,2.279612,2.260367,0.084701,5.733104,3.169606,11.499376,15.886084,5.037328,3.547528,4.240241,5.599971,2.793694,7.399967,1.160635,1.309996,6.325701,7.575768,3.507496,3.777396,7.459505,0,0.092024,2.234227,8.740312,7.521834,1.744606,7.591888,0.078462,0.039942,3.88745,4.403522,1.105595,1.8257,0,0.49826,4.844282,1.933007,1.814961,0.156863,1.65247,0,0,0,0,0,0,0,0, , , , , , ,0,0,0,0,1.851013,9.714689,20.544672,37.857651,49.730743,50.801884,58.295166,60.57478,62.835148,62.919846,68.652954,71.822556,83.32193,99.208015,104.245346,107.79287,112.033112,117.633087,120.426781,127.826744,128.987381,130.297379,136.623077,144.198853,147.706345,151.483734,158.943237,158.943237,159.035263,161.269501,170.009811,177.531647,179.276245,186.868134,186.946594,186.986542,190.873993,195.277512,196.383102,198.208801,198.208801,198.707062,203.551346,205.48436,207.299316,207.456177,209.108643,209.108643,209.108643,209.108643,209.108643,209.108643,209.108643,209.108643,209.108643
31/03/2020,12:35:53,5299.72,10,,,0,0,0,1.851186,3.907566,9.049155,7.522034,0.354948,9.373194,7.816463,0.277893,5.807693,2.087477,0.11881,7.634807,7.515117,0,4.290716,3.899544,3.96751,0.352296,0.576198,3.714359,3.311704,6.401305,1.683317,0.152856,0.135921,2.072429,0.34532,1.960119,0.046176,3.871246,3.747389,7.456947,3.738822,3.469806,2.965221,1.343064,1.8659,3.661493,3.658343,2.234314,2.859578,4.150673,0,0,0,0,1.810252,0,0,0.115655,0.307097,1.603524,0,0,0,0.206028, , , , , , ,0,0,0,1.851186,5.758751,14.807906,22.329941,22.684889,32.058083,39.874546,40.152439,45.960133,48.047607,48.16642,55.801228,63.316341,63.316341,67.607056,71.506599,75.474113,75.826408,76.402603,80.116966,83.428665,89.829971,91.51329,91.666145,91.802071,93.874496,94.219818,96.179932,96.226112,100.097359,103.844749,111.301697,115.04052,118.510323,121.47554,122.818604,124.684509,128.345993,132.004349,134.238663,137.098236,141.248917,141.248917,141.248917,141.248917,141.248917,143.059158,143.059158,143.059158,143.17482,143.481918,145.085434,145.085434,145.085434,145.085434,145.291458
31/03/2020,12:36:03,5309.77,10,,,0,0,0,0,3.907664,19.683834,9.868795,7.548429,6.295837,5.257533,4.418036,7.237341,6.694492,15.717999,4.313657,0.277355,5.721117,1.963561,8.972557,9.458614,0.498799,0,4.031784,6.839006,5.230284,5.783027,1.465622,2.120468,0.466278,14.972726,6.947455,5.247673,5.099466,2.773717,0.222235,1.041113,6.488483,1.128743,2.984749,0.574838,1.452835,3.750453,0.406722,3.245308,1.129855,0.783909,0,0,0,1.811953,0,0,0,0,1.793796,0,1.784622,0,0, , , , , , ,0,0,0,0,3.907664,23.591497,33.460293,41.00872,47.304558,52.562092,56.980129,64.217468,70.911964,86.629959,90.943619,91.22097,96.942085,98.905647,107.878204,117.336823,117.835617,117.835617,121.867401,128.706406,133.936691,139.719727,141.185349,143.305817,143.772095,158.744812,165.692276,170.939941,176.039413,178.813126,179.035355,180.076477,186.564957,187.693695,190.678452,191.253281,192.706116,196.456573,196.863297,200.108612,201.238464,202.022369,202.022369,202.022369,202.022369,203.83432,203.83432,203.83432,203.83432,203.83432,205.628113,205.628113,207.412735,207.412735,207.412735
31/03/2020,12:36:12,5319.66,10,,,0,0,0,1.851157,1.851095,6.472746,10.287327,9.572428,14.951938,11.088271,2.312705,2.034973,0,7.490892,6.582649,4.901031,2.199702,0.554549,2.571142,5.362688,6.010912,3.05165,6.465185,1.938532,3.875793,1.309996,13.663838,1.904366,7.693896,6.099534,5.0035,2.780148,1.17802,1.43902,2.60644,1.837501,0,1.872893,3.456594,0.263934,3.383807,2.380423,0.406722,3.335959,0,2.069888,7.028323,0,2.848664,2.590298,1.807375,0,1.800395,0,0,1.789829,0,0,0.010301, , , , , , ,0,0,0,1.851157,3.702252,10.174998,20.462326,30.034754,44.986691,56.074963,58.387665,60.422638,60.422638,67.913528,74.496178,79.397209,81.596916,82.151459,84.722603,90.085289,96.096207,99.14785,105.613037,107.551567,111.427361,112.737358,126.401199,128.305557,135.999466,142.098999,147.102493,149.882645,151.060654,152.49968,155.106125,156.943619,156.943619,158.816513,162.273102,162.537048,165.920853,168.30127,168.707993,172.043961,172.043961,174.113846,181.142166,181.142166,183.990829,186.581131,188.388504,188.388504,190.188904,190.188904,190.188904,191.978729,191.978729,191.978729,191.989029
31/03/2020,12:36:22,5329.53,10,,,0,0,0,0,9.265475,7.945913,10.985847,14.858397,8.26332,9.823134,3.966588,4.197862,7.604608,13.085947,5.331772,8.285473,7.380349,2.233134,2.033001,1.690702,2.371201,6.18691,1.428917,2.082643,10.599056,8.722803,1.069955,0.543562,3.396456,3.709259,0,1.473584,3.443312,7.562159,2.640486,5.844911,0.083796,2.026817,5.501196,0.091629,0.091537,0.036132,1.882872,0.091285,3.647665,0,5.223447,0.232004,1.034408,0.778344,0,1.805238,1.800395,0,0,0,0,1.841315,1.922281, , , , , , ,0,0,0,0,9.265475,17.21139,28.197235,43.055634,51.318954,61.142086,65.108673,69.306534,76.911148,89.997093,95.328865,103.614334,110.99469,113.227821,115.260818,116.951523,119.322723,125.509636,126.938553,129.021194,139.620255,148.343048,149.41301,149.956573,153.353027,157.062286,157.062286,158.535873,161.979187,169.541336,172.181824,178.026733,178.110535,180.137344,185.63855,185.730179,185.821716,185.857849,187.740723,187.832001,191.47966,191.47966,196.70311,196.93512,197.969528,198.747864,198.747864,200.553101,202.3535,202.3535,202.3535,202.3535,202.3535,204.194809,206.117096
31/03/2020,12:36:32,5339.66,10,,,0,0,0,0,0,5.6683,16.911896,7.599495,5.724703,9.251509,4.162903,2.171789,2.19611,13.488049,3.321565,5.658363,5.712197,2.824307,8.760295,0.244321,3.910808,2.00082,2.092665,4.900474,2.900883,2.012579,5.874676,0.484512,7.194382,5.620131,3.703541,9.406787,2.90387,4.695459,3.71909,3.839312,5.096453,6.16911,0,1.832581,0.139193,0.135261,0.020336,1.896046,0.143126,1.952295,0,0,0.181461,1.811953,0,0.563926,1.256219,0.072724,0,0,0,0,0.206028, , , , , , ,0,0,0,0,0,5.6683,22.580196,30.179691,35.904396,45.155903,49.318806,51.490597,53.686707,67.174751,70.496323,76.154686,81.866882,84.691185,93.451485,93.695801,97.606613,99.60743,101.700096,106.600571,109.50145,111.51403,117.38871,117.873222,125.067604,130.687729,134.391281,143.798065,146.701935,151.397385,155.116486,158.955795,164.052246,170.221359,170.221359,172.05394,172.19313,172.328384,172.348724,174.244766,174.387894,176.340195,176.340195,176.340195,176.521652,178.333603,178.333603,178.897537,180.153748,180.226471,180.226471,180.226471,180.226471,180.226471,180.43251
31/03/2020,12:36:42,5349.52,10,,,0,0,0,1.851142,1.851013,3.701903,7.590876,13.373096,13.049434,11.140394,6.727595,5.128204,2.027219,9.157196,5.280057,10.243106,5.638677,2.125897,0.184818,0,7.45795,0.192822,4.912642,5.57457,1.687953,10.174582,2.951589,0.184388,2.027787,3.979178,7.764047,5.238082,4.927819,2.087689,4.536967,0,6.955847,0.571367,5.236698,4.581747,1.361298,0,5.501868,0.344772,4.686359,0.783909,1.819524,3.633345,2.068816,5.178895,3.616732,1.804086,1.800395,0.00958,1.873972,0,0,0,0, , , , , , ,0,0,0,1.851142,3.702155,7.404058,14.994933,28.368031,41.417465,52.557858,59.285454,64.413658,66.440872,75.598068,80.878128,91.121231,96.759911,98.885811,99.070625,99.070625,106.528572,106.721397,111.634041,117.208611,118.896561,129.071152,132.022736,132.207123,134.234909,138.214081,145.978134,151.216217,156.144043,158.23172,162.768692,162.768692,169.724533,170.295914,175.532608,180.114349,181.475647,181.475647,186.977524,187.322296,192.008652,192.792557,194.612076,198.245422,200.31424,205.493134,209.109863,210.913956,212.714355,212.723923,214.5979,214.5979,214.5979,214.5979,214.5979
31/03/2020,12:36:52,5359.42,10,,,0,0,0,5.553499,0,7.863622,23.600435,11.381427,3.978591,4.595046,7.338986,3.744266,0.51062,0.55488,3.569616,4.196951,9.039287,2.14541,9.51813,0,5.727528,0.152291,3.038094,1.130083,0.019027,0,2.575841,3.532733,3.748322,9.416352,2.843076,7.164683,3.054407,1.931576,0,3.674217,7.024373,0.411517,1.569234,0.447192,4.6146,0.876372,2.641037,8.755311,5.121774,2.174686,1.734667,1.913622,0,0.313727,6.920681,0.090262,1.800395,0,0.382125,1.409028,0,0,2.184895, , , , , , ,0,0,0,5.553499,5.553499,13.417122,37.017555,48.398983,52.377575,56.972622,64.311607,68.055878,68.56649,69.121376,72.690987,76.887939,85.927223,88.072639,97.590767,97.590767,103.318298,103.470589,106.508682,107.638763,107.657791,107.657791,110.233627,113.766365,117.514687,126.931038,129.774109,136.938797,139.99321,141.924774,141.924774,145.598999,152.623367,153.034882,154.604126,155.051315,159.665909,160.542282,163.183319,171.938629,177.06041,179.235092,180.969757,182.883377,182.883377,183.197113,190.117783,190.208054,192.008453,192.008453,192.390564,193.799606,193.799606,193.799606,195.984497
31/03/2020,12:37:02,5369.5,10,,,0,0,0,0,3.907714,10.42903,15.462436,7.495228,6.926262,8.709708,5.735493,1.252539,3.244915,3.756085,14.992626,6.085236,5.877087,3.358107,6.180946,0,1.967907,7.605307,0.032402,3.735186,1.682856,4.79881,0.665813,1.218849,2.013979,0.092126,3.684071,2.687833,7.750512,3.790987,10.80351,4.691637,7.184868,0.319751,1.925419,4.318431,1.452835,3.658979,0.406722,1.510893,1.823832,3.643999,0,0,3.628513,1.818979,0.082624,3.699586,1.801667,1.797788,1.792494,0,0,0,0, , , , , , ,0,0,0,0,3.907714,14.336744,29.799181,37.294407,44.220669,52.930378,58.665871,59.918411,63.163322,66.919411,81.912033,87.997269,93.874359,97.23246,103.413406,103.413406,105.381317,112.986626,113.019028,116.754211,118.437065,123.235878,123.901688,125.120537,127.134521,127.226646,130.910721,133.598541,141.34906,145.140045,155.943558,160.635193,167.820053,168.139816,170.065231,174.383667,175.836502,179.495468,179.902191,181.413086,183.236923,186.88092,186.88092,186.88092,190.50943,192.328415,192.411041,196.110626,197.912292,199.710083,201.502579,201.502579,201.502579,201.502579,201.502579
31/03/2020,12:37:12,5379.31,10,,,0,0,0,1.851172,5.55309,9.807132,10.788449,20.491415,11.619891,9.289995,11.285883,3.013865,2.813301,0.092481,10.188931,5.72316,10.714483,12.488057,6.719093,3.157678,7.482618,1.847211,1.203221,3.043378,0.276851,7.095579,4.343043,7.468388,1.843213,2.054616,5.406341,5.707701,0.13999,3.921703,1.915038,1.837501,0,1.872893,1.979046,0.0916,6.006527,3.866682,3.33991,3.245308,0,0.012456,1.897448,3.635277,0,0.156863,1.65247,0,0,0,0.382125,1.409028,0,0,0, , , , , , ,0,0,0,1.851172,7.404261,17.211393,27.999842,48.491257,60.111149,69.401146,80.687027,83.70089,86.514191,86.606674,96.795601,102.518761,113.233246,125.721306,132.440399,135.598068,143.080688,144.927902,146.131119,149.1745,149.451355,156.546936,160.889969,168.358368,170.201569,172.256195,177.662537,183.370239,183.510223,187.431931,189.34697,191.184464,191.184464,193.057358,195.036407,195.128006,201.134537,205.001221,208.341125,211.586426,211.586426,211.598892,213.496338,217.131607,217.131607,217.288483,218.940948,218.940948,218.940948,218.940948,219.323074,220.732101,220.732101,220.732101,220.732101
31/03/2020,12:37:22,5389.37,10,,,0,0,0,0,5.553072,9.714565,19.991394,3.990792,17.066954,10.472798,11.676206,5.734866,1.002657,8.707811,2.03429,3.698171,5.731297,0.825895,5.903933,6.77601,0.446622,0.184721,2.824639,1.034009,2.299886,7.813005,13.416412,8.306597,1.571881,4.191281,11.742021,10.256698,1.111363,6.579389,6.401393,2.880657,0.083796,1.8428,1.647696,5.774872,1.391927,2.267676,0,0.440897,3.460946,3.389818,0,0,1.865232,0.195781,1.65247,0,0,0,0,0,0,0,1.774163, , , , , , ,0,0,0,0,5.553072,15.267637,35.259029,39.249825,56.316776,66.789574,78.465782,84.200645,85.2033,93.911118,95.945404,99.643578,105.37487,106.200768,112.104698,118.880714,119.327332,119.512054,122.336693,123.370705,125.670586,133.483597,146.900009,155.206604,156.778488,160.969772,172.711792,182.968491,184.079849,190.659241,197.060623,199.941284,200.025085,201.867889,203.515579,209.290451,210.682373,212.950058,212.950058,213.390945,216.851898,220.241714,220.241714,220.241714,222.106949,222.302734,223.9552,223.9552,223.9552,223.9552,223.9552,223.9552,223.9552,223.9552,225.729355
31/03/2020,12:37:32,5399.28,10,,,0,0,0,0,3.907697,8.118093,10.277624,15.082866,0.277573,7.559564,10.103527,8.979228,1.942261,11.161953,5.796231,0.241291,12.819228,1.796246,11.099453,4.229303,1.970836,3.847754,11.172313,3.784753,0,7.446252,2.60259,3.049145,5.529869,3.869522,1.865017,0.161147,1.235391,4.559451,2.533225,3.46665,5.114845,3.670124,5.498533,0.487134,0.156361,2.587619,1.160875,1.8257,1.823832,5.712646,3.481472,0,2.159492,6.989147,1.086386,6.163777,0.406543,1.454488,0,1.789829,0,0,0.412056, , , , , , ,0,0,0,0,3.907697,12.025791,22.303415,37.38628,37.663853,45.223419,55.326946,64.306175,66.248436,77.410385,83.206619,83.447906,96.267136,98.063385,109.162834,113.392143,115.362976,119.210732,130.383041,134.167801,134.167801,141.614044,144.216644,147.265778,152.795654,156.665176,158.530197,158.69133,159.926727,164.486176,167.019409,170.486053,175.600891,179.271027,184.769562,185.256683,185.413055,188.000671,189.161545,190.987244,192.811081,198.523727,202.005188,202.005188,204.164688,211.153839,212.240219,218.403992,218.810532,220.26503,220.26503,222.054855,222.054855,222.054855,222.466919
31/03/2020,12:37:42,5409.22,10,,,0,0,0,1.632355,3.920866,16.658323,11.433537,20.398783,2.498145,5.921087,6.268143,14.637038,0.092489,0.27744,4.548621,1.655127,10.714247,6.428711,5.03081,3.775741,2.137066,11.171567,5.929711,9.887522,1.633462,2.619991,6.221855,2.410521,0,5.528005,5.526106,0,0,3.770851,5.515484,2.763606,2.839089,1.91098,0.107255,0.183229,3.222673,4.187367,0,1.8257,0.091161,0.340168,4.975553,5.774535,4.662881,2.747161,2.195663,3.067215,0,0,0,0,1.784622,0,0.206028, , , , , , ,0,0,0,1.632355,5.553221,22.211544,33.645081,54.043865,56.542007,62.463097,68.731239,83.368279,83.460762,83.738205,88.286827,89.941956,100.656197,107.084915,112.115723,115.891464,118.028526,129.200089,135.129807,145.017334,146.650787,149.270782,155.49263,157.903152,157.903152,163.431168,168.957275,168.957275,168.957275,172.728119,178.243607,181.007217,183.846298,185.757278,185.864532,186.04776,189.270432,193.457809,193.457809,195.283508,195.374664,195.714828,200.690384,206.46492,211.127808,213.874969,216.070618,219.137833,219.137833,219.137833,219.137833,219.137833,220.922455,220.922455,221.128494
31/03/2020,12:37:52,5419.23,10,,,0,0,0,0,3.702043,4.161844,7.035883,8.809632,23.402208,1.021852,6.979192,6.68733,12.451639,10.722009,4.429611,0.518651,7.370182,5.581079,7.84415,8.740351,4.378613,0,2.657071,2.882206,5.629725,0.0655,2.698439,6.073551,8.746912,3.617122,3.868016,1.933347,0,10.268196,4.294898,3.839173,7.330814,1.926547,1.569234,3.928505,0.091537,1.920964,0,0,1.823223,1.820758,1.818898,3.725526,0,0,0,0,0,0,0,1.789829,0,0,0.010301, , , , , , ,0,0,0,0,3.702043,7.863887,14.89977,23.709402,47.11161,48.133461,55.112656,61.799984,74.251625,84.973633,89.403244,89.921898,97.292076,102.873154,110.717308,119.457657,123.836273,123.836273,126.49334,129.375549,135.005264,135.07077,137.769211,143.842758,152.589676,156.206802,160.074814,162.008163,162.008163,172.276352,176.571259,180.410431,187.741241,189.667786,191.237015,195.165527,195.257065,197.178024,197.178024,197.178024,199.001251,200.822006,202.6409,206.366425,206.366425,206.366425,206.366425,206.366425,206.366425,206.366425,206.366425,208.156265,208.156265,208.156265,208.166565
31/03/2020,12:38:02,5429.17,10,,,0,0,0,1.851142,7.404267,12.025556,19.675081,15.411531,11.013095,4.693168,10.466656,1.208216,7.861791,13.505234,6.09316,8.338225,6.720977,9.564794,4.031158,5.636035,5.668698,0.134484,0.200878,5.250236,4.273467,5.610696,6.357136,4.985671,9.216985,1.842513,2.784279,2.832919,1.918668,3.600725,4.563857,1.043156,0.091813,5.505952,1.833732,0,5.561836,1.942205,0,1.825066,1.823223,0,0.085114,1.574884,0.337429,1.811953,1.808366,0,0,1.796453,0,0,0,0,0.206028, , , , , , ,0,0,0,1.851142,9.255409,21.280964,40.956047,56.367577,67.380669,72.073837,82.540497,83.748711,91.610504,105.115738,111.208893,119.547119,126.268097,135.832886,139.864044,145.500092,151.168777,151.303268,151.50415,156.754379,161.027847,166.63855,172.995682,177.981354,187.198334,189.040848,191.825134,194.658051,196.576721,200.177444,204.741302,205.784454,205.876266,211.382217,213.215942,213.215942,218.777786,220.719986,220.719986,222.545059,224.368286,224.368286,224.4534,226.028275,226.365707,228.177658,229.986023,229.986023,229.986023,231.782471,231.782471,231.782471,231.782471,231.782471,231.98851
31/03/2020,12:38:12,5439.03,10,,,0,0,0,3.483526,2.275358,16.452747,17.005182,16.875147,6.729445,1.123386,0,9.479132,5.78257,3.699127,2.07041,14.849015,3.69755,6.521616,3.182716,5.623357,5.647374,3.614632,0.541078,5.861933,5.590595,1.810661,5.561023,3.780182,0.092161,3.979399,2.651855,3.574696,4.986618,2.910728,4.478741,8.054395,1.373638,5.194097,3.806031,5.853275,1.922284,0.182917,0,2.265963,1.383558,0,0,6.930516,0.337429,0,1.808366,0.563926,1.23899,0,0,1.789829,0,0,0.010301, , , , , , ,0,0,0,3.483526,5.758885,22.211632,39.216812,56.091961,62.821407,63.944794,63.944794,73.423927,79.206497,82.905624,84.976028,99.825043,103.522598,110.044212,113.226929,118.850288,124.497658,128.112289,128.653366,134.515305,140.105896,141.916565,147.477585,151.257767,151.34993,155.32933,157.981186,161.555878,166.542496,169.453217,173.931961,181.986359,183.360001,188.554092,192.360123,198.213394,200.135681,200.318604,200.318604,202.584564,203.968124,203.968124,203.968124,210.898636,211.236069,211.236069,213.044434,213.608353,214.847351,214.847351,214.847351,216.637177,216.637177,216.637177,216.647476
31/03/2020,12:38:22,5449.16,10,,,0,0,0,1.851214,1.861289,4.244101,16.299456,22.578024,15.654529,9.078568,1.53377,7.492295,2.03475,0.079728,1.954567,6.304348,10.23377,3.869005,5.844255,10.366228,6.540373,0.092354,8.409078,4.701214,3.875978,4.022246,4.088535,3.049363,3.686656,4.191281,7.069814,2.002166,0.047967,1.975299,1.880475,1.886783,1.943346,0.167869,3.402966,3.928505,3.661493,3.658979,0.813444,2.930501,2.862527,0.783909,5.223447,0.322821,0.090748,3.779069,3.460836,0,0,0,0,0,0,0,0, , , , , , ,0,0,0,1.851214,3.712503,7.956603,24.256058,46.834084,62.488609,71.567177,73.100952,80.593246,82.627991,82.707726,84.662292,90.966637,101.200409,105.069412,110.913666,121.279892,127.820267,127.912621,136.321701,141.022919,144.898895,148.921143,153.009674,156.059036,159.745697,163.936966,171.00679,173.008957,173.056915,175.032211,176.912689,178.799469,180.742828,180.91069,184.31366,188.242157,191.903656,195.562637,196.376083,199.30658,202.169113,202.953018,208.176468,208.499283,208.590027,212.369095,215.829941,215.829941,215.829941,215.829941,215.829941,215.829941,215.829941,215.829941,215.829941
